gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
3.0,31,PARTIAL,0.058999999999741704,0.0005192432603826983,2.9051437889308523e-05,17.873237887952858
3.0,32,LOCKED,0.531999999999698,0.004790998990592453,0.00019765426338556768,24.239289902118458
3.0,32,OPEN,12.415999999999599,0.11244245967390776,0.018251459920531437,6.160737834863224
3.0,32,PARTIAL,2.061999999999898,0.018758910639405747,0.0010620560693496302,17.66282513774731
3.0,33,OPEN,6.547000000000935,0.06100189214138637,0.010543008905653458,5.786004041851415
3.0,33,PARTIAL,0.03999999999996362,0.00037275502784823056,1.6143847644094388e-05,23.089602681216384
3.0,34,OPEN,9.737000000000421,0.09317923031221788,0.016052553164360203,5.804636144678463
3.0,34,PARTIAL,0.03999999999996362,0.0003840491092201489,1.6143847644094385e-05,23.789193114730534
3.0,35,OPEN,4.196999999998866,0.04130939757377204,0.008297701174747957,4.978414708339605
3.0,35,PARTIAL,0.03900000000021464,0.0003852501391892824,1.5740251453092972e-05,24.47547552447648
3.0,36,OPEN,5.790000000000191,0.05853992311568947,0.012834821623540101,4.5610235056420665
3.0,36,PARTIAL,0.14899999999988722,0.0015158212152130818,4.975240319408296e-05,30.46729640978143
3.0,37,LOCKED,1.919999999999618,0.02007181044171737,0.0008388014257044443,23.929156325480267
3.0,37,OPEN,5.02300000000082,0.0524523613519139,0.01121820482514649,4.675646609191677
3.0,37,PARTIAL,0.691000000000713,0.007229062330818593,0.000311762690756023,23.18770829597394
3.0,38,LOCKED,0.3890000000001237,0.004141645426541838,0.00020756968757922525,19.9530358928784
3.0,38,OPEN,2.3129999999991924,0.0247279456178949,0.005168086888410334,4.784738753783034
3.0,38,PARTIAL,0.4230000000002292,0.004520713790735484,0.00017375155741384374,26.01826342176599
3.0,39,LOCKED,0.09999999999990905,0.0010955620335008583,3.7584085945739855e-05,29.149625591068553
3.0,39,OPEN,2.885999999999285,0.03165041368945859,0.0066048814067126375,4.7919730484928635
3.0,39,PARTIAL,0.1610000000000582,0.0017552657411290576,5.848500175078935e-05,30.012237130613872
3.0,40,LOCKED,0.17099999999982174,0.0019281991190730112,5.2669302938878125e-05,36.609543158576734
